algorithm,seed,step,level,building,net_electricity
IQL,1,421,building,2,1.071146845817566
IQL,1,421,building,3,0.05988813564181328
IQL,1,421,district,0,0.7282385937869549
IQL,1,422,building,1,3.4287071228027344
IQL,1,422,building,2,0.36000868678092957
IQL,1,422,building,3,-0.10989634692668915
IQL,1,422,district,0,3.678819462656975
IQL,1,423,building,1,-0.530264139175415
IQL,1,423,building,2,0.40343785285949707
IQL,1,423,building,3,-0.05353471636772156
IQL,1,423,district,0,-0.18036100268363953
IQL,1,424,building,1,-0.35867545008659363
IQL,1,424,building,2,0.4512563645839691
IQL,1,424,building,3,0.05927322059869766
IQL,1,424,district,0,0.15185413509607315
IQL,1,425,building,1,0.12815974652767181
IQL,1,425,building,2,0.6257718205451965
IQL,1,425,building,3,0.2069927304983139
IQL,1,425,district,0,0.9609242975711823
IQL,1,426,building,1,0.6791912913322449
IQL,1,426,building,2,0.6046838760375977
IQL,1,426,building,3,0.6571851372718811
IQL,1,426,district,0,1.9410603046417236
IQL,1,427,building,1,1.049088478088379
IQL,1,427,building,2,1.742895245552063
IQL,1,427,building,3,0.9331748485565186
IQL,1,427,district,0,3.7251585721969604
IQL,1,428,building,1,2.525028944015503
IQL,1,428,building,2,1.2104793787002563
IQL,1,428,building,3,1.3195773363113403
IQL,1,428,district,0,5.0550856590271
IQL,1,429,building,1,0.693146824836731
IQL,1,429,building,2,0.9994239807128906
IQL,1,429,building,3,1.4485194683074951
IQL,1,429,district,0,3.1410902738571167
IQL,1,430,building,1,3.2510130405426025
IQL,1,430,building,2,0.4855976998806
IQL,1,430,building,3,1.113956332206726
IQL,1,430,district,0,4.850567072629929
IQL,1,431,building,1,0.6951839923858643
IQL,1,431,building,2,0.34723663330078125
IQL,1,431,building,3,0.7280167937278748
IQL,1,431,district,0,1.7704374194145203
IQL,1,432,building,1,0.5223838090896606
IQL,1,432,building,2,0.3035029470920563
IQL,1,432,building,3,1.0745700597763062
IQL,1,432,district,0,1.900456815958023
IQL,1,433,building,1,0.4874231815338135
IQL,1,433,building,2,0.3083847165107727
IQL,1,433,building,3,0.7634425163269043
IQL,1,433,district,0,1.5592504143714905
IQL,1,434,building,1,0.4420892894268036
IQL,1,434,building,2,0.29180195927619934
IQL,1,434,building,3,0.6520252227783203
IQL,1,434,district,0,1.3859164714813232
IQL,1,435,building,1,0.5868064165115356
IQL,1,435,building,2,0.3320372700691223
IQL,1,435,building,3,0.7616038918495178
IQL,1,435,district,0,1.6804475784301758
IQL,1,436,building,1,1.866713047027588
IQL,1,436,building,2,0.52689528465271
IQL,1,436,building,3,0.7175881266593933
IQL,1,436,district,0,3.111196458339691
IQL,1,437,building,1,0.4800088703632355
IQL,1,437,building,2,0.32663196325302124
IQL,1,437,building,3,0.6885107159614563
IQL,1,437,district,0,1.495151549577713
IQL,1,438,building,1,0.4773416817188263
IQL,1,438,building,2,0.3220178484916687
IQL,1,438,building,3,0.7369979023933411
IQL,1,438,district,0,1.536357432603836
IQL,1,439,building,1,0.45840874314308167
IQL,1,439,building,2,0.2536454200744629
IQL,1,439,building,3,1.958945870399475
IQL,1,439,district,0,2.6710000336170197
IQL,1,440,building,1,0.3301342725753784
IQL,1,440,building,2,6.8067545890808105
IQL,1,440,building,3,0.7343202829360962
IQL,1,440,district,0,7.871209144592285
IQL,1,441,building,1,0.46159106492996216
IQL,1,441,building,2,1.472380518913269
IQL,1,441,building,3,0.990735650062561
IQL,1,441,district,0,2.9247072339057922
IQL,1,442,building,1,1.1039842367172241
IQL,1,442,building,2,1.5982846021652222
IQL,1,442,building,3,0.7926853895187378
IQL,1,442,district,0,3.494954228401184
IQL,1,443,building,1,-0.06216859072446823
IQL,1,443,building,2,0.5499956011772156
IQL,1,443,building,3,0.6334226131439209
IQL,1,443,district,0,1.1212496235966682
IQL,1,444,building,1,-0.25405997037887573
IQL,1,444,building,2,0.6781589984893799
IQL,1,444,building,3,0.42659279704093933
IQL,1,444,district,0,0.8506918251514435
IQL,1,445,building,1,0.4042556583881378
IQL,1,445,building,2,0.877020537853241
IQL,1,445,building,3,0.947267472743988
IQL,1,445,district,0,2.228543668985367
IQL,1,446,building,1,0.04031817615032196
IQL,1,446,building,2,2.4191086292266846
IQL,1,446,building,3,0.6263146996498108
IQL,1,446,district,0,3.0857415050268173
IQL,1,447,building,1,0.5620095133781433
IQL,1,447,building,2,5.984385967254639
IQL,1,447,building,3,0.6213657259941101
IQL,1,447,district,0,7.167761206626892
IQL,1,448,building,1,0.2000061422586441
IQL,1,448,building,2,0.5892588496208191
IQL,1,448,building,3,0.6267861723899841
IQL,1,448,district,0,1.4160511642694473
IQL,1,449,building,1,0.2694304585456848
IQL,1,449,building,2,0.827684760093689
IQL,1,449,building,3,0.47271060943603516
IQL,1,449,district,0,1.569825828075409
IQL,1,450,building,1,0.533129096031189
IQL,1,450,building,2,0.6265787482261658
IQL,1,450,building,3,0.6474626660346985
IQL,1,450,district,0,1.8071705102920532
IQL,1,451,building,1,0.9173911809921265
IQL,1,451,building,2,0.6074277758598328
IQL,1,451,building,3,1.2089838981628418
IQL,1,451,district,0,2.733802855014801
IQL,1,452,building,1,2.0429863929748535
IQL,1,452,building,2,0.4526972472667694
IQL,1,452,building,3,1.0538533926010132
IQL,1,452,district,0,3.549537032842636
IQL,1,453,building,1,1.132703423500061
IQL,1,453,building,2,0.71014803647995
IQL,1,453,building,3,1.6722601652145386
IQL,1,453,district,0,3.5151116251945496
IQL,1,454,building,1,1.0222440958023071
IQL,1,454,building,2,0.6601662635803223
IQL,1,454,building,3,1.5412099361419678
IQL,1,454,district,0,3.223620295524597
IQL,1,455,building,1,0.7044808268547058
IQL,1,455,building,2,0.2930273711681366
IQL,1,455,building,3,1.1050838232040405
IQL,1,455,district,0,2.102592021226883
IQL,1,456,building,1,0.6752610802650452
IQL,1,456,building,2,0.3223870098590851
IQL,1,456,building,3,1.0282044410705566
IQL,1,456,district,0,2.025852531194687
IQL,1,457,building,1,0.4068029820919037
IQL,1,457,building,2,0.38873493671417236
IQL,1,457,building,3,1.5105218887329102
IQL,1,457,district,0,2.306059807538986
IQL,1,458,building,1,1.5713845491409302
IQL,1,458,building,2,0.33187177777290344
IQL,1,458,building,3,0.9174486398696899
IQL,1,458,district,0,2.8207049667835236
IQL,1,459,building,1,0.4443152844905853
IQL,1,459,building,2,0.30409759283065796
IQL,1,459,building,3,0.6862611770629883
IQL,1,459,district,0,1.4346740543842316
IQL,1,460,building,1,0.4487544596195221
IQL,1,460,building,2,0.3117467761039734
IQL,1,460,building,3,0.67218017578125
IQL,1,460,district,0,1.4326814115047455
IQL,1,461,building,1,1.2207419872283936
IQL,1,461,building,2,0.32663196325302124
IQL,1,461,building,3,0.6710127592086792
IQL,1,461,district,0,2.218386709690094
IQL,1,462,building,1,1.6044957637786865
IQL,1,462,building,2,0.3552706837654114
IQL,1,462,building,3,1.6492611169815063
IQL,1,462,district,0,3.6090275645256042
IQL,1,463,building,1,0.40415486693382263
IQL,1,463,building,2,-0.043261732906103134
IQL,1,463,building,3,0.6536712050437927
IQL,1,463,district,0,1.0145643390715122
IQL,1,464,building,1,1.585381031036377
IQL,1,464,building,2,-0.1159164309501648
IQL,1,464,building,3,0.44286370277404785
IQL,1,464,district,0,1.91232830286026
IQL,1,465,building,1,0.88637375831604
IQL,1,465,building,2,0.25574564933776855
IQL,1,465,building,3,0.45583149790763855
IQL,1,465,district,0,1.5979509055614471
IQL,1,466,building,1,0.06612570583820343
IQL,1,466,building,2,1.0442405939102173
IQL,1,466,building,3,0.6123157143592834
IQL,1,466,district,0,1.7226820141077042
IQL,1,467,building,1,-0.17983219027519226
IQL,1,467,building,2,0.6799382567405701
IQL,1,467,building,3,0.5562744140625
IQL,1,467,district,0,1.0563804805278778
IQL,1,468,building,1,0.38231512904167175
IQL,1,468,building,2,2.19946551322937
IQL,1,468,building,3,0.5540247559547424
IQL,1,468,district,0,3.1358053982257843
IQL,1,469,building,1,-0.3546406328678131
IQL,1,469,building,2,2.2032339572906494
IQL,1,469,building,3,0.3609239161014557
IQL,1,469,district,0,2.209517240524292
IQL,1,470,building,1,-0.3560621440410614
IQL,1,470,building,2,0.4074123799800873
IQL,1,470,building,3,0.3825010359287262
IQL,1,470,district,0,0.4338512718677521
IQL,1,471,building,1,-0.37265971302986145
IQL,1,471,building,2,0.46841245889663696
IQL,1,471,building,3,0.29668065905570984
IQL,1,471,district,0,0.39243340492248535
IQL,1,472,building,1,-0.18925851583480835
IQL,1,472,building,2,0.5461867451667786
IQL,1,472,building,3,0.23606491088867188
IQL,1,472,district,0,0.5929931402206421
IQL,1,473,building,1,1.0200095176696777
IQL,1,473,building,2,0.7998074889183044
IQL,1,473,building,3,0.4959392547607422
IQL,1,473,district,0,2.3157562613487244
IQL,1,474,building,1,1.4660519361495972
IQL,1,474,building,2,0.666071891784668
IQL,1,474,building,3,1.5164902210235596
IQL,1,474,district,0,3.6486140489578247
IQL,1,475,building,1,0.787995457649231
IQL,1,475,building,2,2.3006958961486816
IQL,1,475,building,3,1.2847075462341309
IQL,1,475,district,0,4.3733989000320435
IQL,1,476,building,1,1.1657037734985352
IQL,1,476,building,2,0.7481808662414551
IQL,1,476,building,3,1.3564791679382324
IQL,1,476,district,0,3.2703638076782227
IQL,1,477,building,1,1.1010873317718506
IQL,1,477,building,2,0.8882910013198853
IQL,1,477,building,3,2.160954475402832
IQL,1,477,district,0,4.150332808494568
IQL,1,478,building,1,1.9170960187911987
IQL,1,478,building,2,0.807235598564148
IQL,1,478,building,3,3.318481206893921
IQL,1,478,district,0,6.042812824249268
IQL,1,479,building,1,1.058405876159668
IQL,1,479,building,2,0.5825920104980469
IQL,1,479,building,3,2.522005319595337
IQL,1,479,district,0,4.163003206253052
IQL,1,480,building,1,2.2772412300109863
IQL,1,480,building,2,0.3616199791431427
IQL,1,480,building,3,1.2785558700561523
IQL,1,480,district,0,3.9174170792102814
IQL,1,481,building,1,0.6458285450935364
IQL,1,481,building,2,0.2871531546115875
IQL,1,481,building,3,0.7569448351860046
IQL,1,481,district,0,1.6899265348911285
IQL,1,482,building,1,0.45141464471817017
IQL,1,482,building,2,0.31031304597854614
IQL,1,482,building,3,0.6723521947860718
IQL,1,482,district,0,1.434079885482788
IQL,1,483,building,1,0.45011284947395325
IQL,1,483,building,2,0.3090112805366516
IQL,1,483,building,3,0.6699532866477966
IQL,1,483,district,0,1.4290774166584015
IQL,1,484,building,1,0.4487544298171997
IQL,1,484,building,2,0.3117468059062958
IQL,1,484,building,3,1.7119016647338867
IQL,1,484,district,0,2.472402900457382
IQL,1,485,building,1,0.8548659682273865
IQL,1,485,building,2,0.32663196325302124
IQL,1,485,building,3,0.6710127592086792
IQL,1,485,district,0,1.852510690689087
IQL,1,486,building,1,0.4455702304840088
IQL,1,486,building,2,0.3552706837654114
IQL,1,486,building,3,0.7811024785041809
IQL,1,486,district,0,1.581943392753601
IQL,1,487,building,1,0.40696173906326294
IQL,1,487,building,2,0.3669692873954773
IQL,1,487,building,3,0.9773939847946167
IQL,1,487,district,0,1.751325011253357
IQL,1,488,building,1,0.2151496559381485
IQL,1,488,building,2,0.4723413586616516
IQL,1,488,building,3,2.5313422679901123
IQL,1,488,district,0,3.2188332825899124
IQL,1,489,building,1,-0.14135684072971344
IQL,1,489,building,2,0.5120628476142883
IQL,1,489,building,3,0.6777133345603943
IQL,1,489,district,0,1.0484193414449692
IQL,1,490,building,1,-0.45063379406929016
IQL,1,490,building,2,0.6138678789138794
IQL,1,490,building,3,0.2501504123210907
IQL,1,490,district,0,0.41338449716567993
IQL,1,491,building,1,-0.6628719568252563
IQL,1,491,building,2,0.43460148572921753
IQL,1,491,building,3,0.08313573896884918
IQL,1,491,district,0,-0.14513473212718964
IQL,1,492,building,1,0.5096679329872131
IQL,1,492,building,2,0.3918941915035248
IQL,1,492,building,3,0.5759130120277405
IQL,1,492,district,0,1.4774751365184784
IQL,1,493,building,1,-0.5236876010894775
IQL,1,493,building,2,0.411635160446167
IQL,1,493,building,3,-0.02884114533662796
IQL,1,493,district,0,-0.1408935859799385
IQL,1,494,building,1,-0.7358562350273132
IQL,1,494,building,2,0.23525211215019226
IQL,1,494,building,3,-0.1943167895078659
IQL,1,494,district,0,-0.6949209123849869
IQL,1,495,building,1,-0.16465242207050323
IQL,1,495,building,2,0.3664996325969696
IQL,1,495,building,3,-0.13278956711292267
IQL,1,495,district,0,0.0690576434135437
IQL,1,496,building,1,-0.2710411548614502
IQL,1,496,building,2,0.4030337929725647
IQL,1,496,building,3,-0.024322746321558952
IQL,1,496,district,0,0.10766989178955555
IQL,1,497,building,1,-0.1210375428199768
IQL,1,497,building,2,0.4021364748477936
IQL,1,497,building,3,0.1291298270225525
IQL,1,497,district,0,0.41022875905036926
IQL,1,498,building,1,0.22066231071949005
IQL,1,498,building,2,0.5017151832580566
IQL,1,498,building,3,0.572533905506134
IQL,1,498,district,0,1.2949113994836807
IQL,1,499,building,1,3.3932735919952393
IQL,1,499,building,2,1.8158189058303833
IQL,1,499,building,3,1.0875322818756104
IQL,1,499,district,0,6.296624779701233
IQL,1,500,building,1,1.366127848625183
IQL,1,500,building,2,0.7189176678657532
IQL,1,500,building,3,1.0839694738388062
IQL,1,500,district,0,3.1690149903297424
IQL,1,501,building,1,0.7599366903305054
IQL,1,501,building,2,0.679063618183136
IQL,1,501,building,3,1.51853609085083
IQL,1,501,district,0,2.9575363993644714
IQL,1,502,building,1,1.70887291431427
IQL,1,502,building,2,0.793768048286438
IQL,1,502,building,3,1.4349100589752197
IQL,1,502,district,0,3.9375510215759277
IQL,1,503,building,1,0.9345626831054688
IQL,1,503,building,2,0.7101600766181946
IQL,1,503,building,3,1.0422921180725098
IQL,1,503,district,0,2.687014877796173
IQL,1,504,building,1,0.7388978004455566
IQL,1,504,building,2,0.716765284538269
IQL,1,504,building,3,0.8137373924255371
IQL,1,504,district,0,2.269400477409363
IQL,1,505,building,1,0.5882938504219055
IQL,1,505,building,2,0.4302898645401001
IQL,1,505,building,3,0.730035662651062
IQL,1,505,district,0,1.7486193776130676
IQL,1,506,building,1,0.522817075252533
IQL,1,506,building,2,0.47020307183265686
IQL,1,506,building,3,0.6929274201393127
IQL,1,506,district,0,1.6859475672245026
IQL,1,507,building,1,0.4893812835216522
IQL,1,507,building,2,0.3165925145149231
IQL,1,507,building,3,0.6734344959259033
IQL,1,507,district,0,1.4794082939624786
IQL,1,508,building,1,0.48148056864738464
IQL,1,508,building,2,0.3117468059062958
IQL,1,508,building,3,0.67218017578125
IQL,1,508,district,0,1.4654075503349304
IQL,1,509,building,1,0.4671381413936615
IQL,1,509,building,2,0.32663196325302124
IQL,1,509,building,3,0.6885107159614563
IQL,1,509,district,0,1.482280820608139
IQL,1,510,building,1,2.0879709720611572
IQL,1,510,building,2,0.3552706837654114
IQL,1,510,building,3,0.7811024785041809
IQL,1,510,district,0,3.2243441343307495
IQL,1,511,building,1,0.8766444325447083
IQL,1,511,building,2,0.3809036314487457
IQL,1,511,building,3,8.53170108795166
IQL,1,511,district,0,9.789249151945114
IQL,1,512,building,1,0.3179856836795807
IQL,1,512,building,2,1.7729796171188354
IQL,1,512,building,3,0.8562445044517517
IQL,1,512,district,0,2.947209805250168
IQL,1,513,building,1,0.31914040446281433
IQL,1,513,building,2,0.49942341446876526
IQL,1,513,building,3,1.9708616733551025
IQL,1,513,district,0,2.789425492286682
IQL,1,514,building,1,-0.5212292075157166
IQL,1,514,building,2,0.4939226806163788
IQL,1,514,building,3,0.8951354622840881
IQL,1,514,district,0,0.8678289353847504
IQL,1,515,building,1,-0.3288734555244446
IQL,1,515,building,2,0.37824270129203796
IQL,1,515,building,3,-0.06453627347946167
IQL,1,515,district,0,-0.015167027711868286
IQL,1,516,building,1,0.9235365986824036
IQL,1,516,building,2,0.5235036611557007
IQL,1,516,building,3,-0.03599555045366287
IQL,1,516,district,0,1.4110447093844414
IQL,1,517,building,1,-0.5814082622528076
IQL,1,517,building,2,0.28318995237350464
IQL,1,517,building,3,-0.3094004690647125
IQL,1,517,district,0,-0.6076187789440155
IQL,1,518,building,1,-0.8056188225746155
IQL,1,518,building,2,0.18245592713356018
IQL,1,518,building,3,-0.35321396589279175
IQL,1,518,district,0,-0.976376861333847
IQL,1,519,building,1,-0.6614340543746948
IQL,1,519,building,2,0.18204663693904877
IQL,1,519,building,3,-0.1579604297876358
IQL,1,519,district,0,-0.6373478472232819
IQL,1,520,building,1,-0.05274854972958565
IQL,1,520,building,2,0.22579234838485718
IQL,1,520,building,3,0.11945678293704987
IQL,1,520,district,0,0.2925005815923214
IQL,1,521,building,1,-0.15138129889965057
IQL,1,521,building,2,0.27170172333717346
IQL,1,521,building,3,0.11726470291614532
IQL,1,521,district,0,0.2375851273536682
IQL,1,522,building,1,0.29073566198349
IQL,1,522,building,2,0.5688764452934265
IQL,1,522,building,3,0.4917500615119934
IQL,1,522,district,0,1.35136216878891
IQL,1,523,building,1,0.8239321112632751
IQL,1,523,building,2,0.5776947140693665
IQL,1,523,building,3,0.9465437531471252
IQL,1,523,district,0,2.348170578479767
IQL,1,524,building,1,0.9214029312133789
IQL,1,524,building,2,1.2387558221817017
IQL,1,524,building,3,2.4147942066192627
IQL,1,524,district,0,4.574952960014343
IQL,1,525,building,1,1.623891830444336
IQL,1,525,building,2,0.5857729315757751
IQL,1,525,building,3,1.4443050622940063
IQL,1,525,district,0,3.6539698243141174
IQL,1,526,building,1,1.0077481269836426
IQL,1,526,building,2,0.7880839705467224
IQL,1,526,building,3,1.804762363433838
IQL,1,526,district,0,3.600594460964203
IQL,1,527,building,1,0.7841277718544006
IQL,1,527,building,2,0.7190313935279846
IQL,1,527,building,3,1.0857988595962524
IQL,1,527,district,0,2.5889580249786377
IQL,1,528,building,1,0.7513803243637085
IQL,1,528,building,2,0.6406301259994507
IQL,1,528,building,3,0.8103235960006714
IQL,1,528,district,0,2.2023340463638306
IQL,1,529,building,1,0.6210350394248962
IQL,1,529,building,2,0.479583203792572
IQL,1,529,building,3,0.7474365830421448
IQL,1,529,district,0,1.848054826259613
IQL,1,530,building,1,0.56180739402771
IQL,1,530,building,2,0.4000892639160156
IQL,1,530,building,3,0.7136598229408264
IQL,1,530,district,0,1.675556480884552
IQL,1,531,building,1,0.48283901810646057
IQL,1,531,building,2,0.3090112805366516
IQL,1,531,building,3,0.6699532866477966
IQL,1,531,district,0,1.4618035852909088
IQL,1,532,building,1,0.48148056864738464
IQL,1,532,building,2,0.5410626530647278
IQL,1,532,building,3,0.67218017578125
IQL,1,532,district,0,1.6947233974933624
IQL,1,533,building,1,0.4800088703632355
IQL,1,533,building,2,0.32663196325302124
IQL,1,533,building,3,0.6885106563568115
IQL,1,533,district,0,1.4951514899730682
IQL,1,534,building,1,0.4801788032054901
IQL,1,534,building,2,0.3552706837654114
IQL,1,534,building,3,0.7531598806381226
IQL,1,534,district,0,1.588609367609024
IQL,1,535,building,1,0.843032717704773
IQL,1,535,building,2,0.3640977740287781
IQL,1,535,building,3,0.7051829099655151
IQL,1,535,district,0,1.9123134016990662
IQL,1,536,building,1,0.2477218359708786
IQL,1,536,building,2,0.7976740002632141
IQL,1,536,building,3,1.891325831413269
IQL,1,536,district,0,2.9367216676473618
IQL,1,537,building,1,-0.17501266300678253
IQL,1,537,building,2,3.003818988800049
